Point	Longitude	Latitude	radius_m	gr	Lr	distance	d2x	d2y
S0209	108.5757819	14.4998867	25.0	1.6269428742735086	3.926000037990125	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	26.0	1.4153807056408725	4.363370949577636	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	27.0	1.1477551141259328	4.367388663777152	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	28.0	1.175936601303132	4.340251201053711	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	29.0	0.8682371660737118	4.40086781702545	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	30.0	0.4519285761870854	3.8615912061410143	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	31.0	0.49982884002258304	3.203061267565751	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	32.0	0.605261485964847	2.764725443682231	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	33.0	0.586920228814397	2.317458434552691	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	34.0	0.6835894429720626	1.8616732094043158	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	35.0	0.8854110880400042	1.6099854482429095	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	36.0	0.8608163355944506	1.5501951753077776	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	37.0	0.5758163325935842	1.2655012621833848	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	38.0	0.5606632712095425	0.6683071122535509	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	39.0	0.39729984719743877	0.3633002182236851	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	40.0	0.5326301076490654	-0.538414234975825	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	41.0	0.7085988128368945	-0.5686975068343969	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	42.0	0.4611516083541682	-1.0924584410697022	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	43.0	0.9458970199264595	-1.62170023433346	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	44.0	1.2325324805102345	-1.1500146578442738	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	45.0	0.7316938852552806	-1.0785996572609164	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	46.0	0.4631566153470134	-1.6398135354582735	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	47.0	0.4533022192758003	-2.118932440381819	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	48.0	0.40350765730989874	-2.6894387543835307	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	49.0	0.47432736859286057	-3.263978140917068	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	50.0	0.4261040861192523	-3.6748974676044384	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	51.0	0.0	-4.341619051682024	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	52.0	0.0	-52.0	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	53.0	0.0	-53.0	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	54.0	0.0	-54.0	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	55.0	0.0	-55.0	96.28783188614568	41.1674371506082	87.04360222202075
S0209	108.5757819	14.4998867	56.0	0.0	-56.0	96.28783188614568	41.1674371506082	87.04360222202075
S0210	108.5757771	14.4996815	1.0	3.8736735101750215	-1.0	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	2.0	2.9052551326312663	0.783405651418787	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	3.0	3.8736735101750215	1.8210000063316878	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	4.0	2.9052551326312663	3.364199151465847	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	5.0	1.5494694040700088	3.3502169542563625	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	6.0	0.9684183775437554	3.231512185110871	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	7.0	0.5533819300250027	2.6420000126633756	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	8.0	0.9684183775437553	2.0357117966066838	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	9.0	2.1520408389861228	2.133622605675148	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	10.0	1.5494694040700088	3.3487445652409935	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	11.0	0.17607606864431946	2.6358471863101	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	12.0	0.4842091887718777	1.6358471863100998	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	13.0	1.0429120988932752	1.4630000189950625	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	14.0	1.9368367550875105	1.497346793269207	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	15.0	1.8077143047483428	2.8224921892072032	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	16.0	0.9684183775437558	2.6716527365884737	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	17.0	0.7975210168007398	2.4838395599315106	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	18.0	0.6456122516958369	2.0714235932133676	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	19.0	0.7135714360848726	1.6422887810255276	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	20.0	1.2589438908068822	1.3797444839888726	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	21.0	1.7523761117458432	1.9525509994815806	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	22.0	1.9368367550875099	2.582373107316215	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	23.0	2.2736779298853387	3.405704532004137	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	24.0	1.8561352236255326	4.521420671782018	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	25.0	0.774734702035004	4.588007930571383	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	26.0	0.5959497707961566	3.8487002621597384	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	27.0	0.8608163355944493	3.6174621656066606	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	28.0	0.8992456362906301	3.3673886637771524	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	29.0	1.0018121147004369	3.220249855128465	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	30.0	0.8392959272045882	3.168106320525837	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	31.0	0.49982884002258304	2.7470000443218083	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	32.0	1.0289445261402395	2.089617965775247	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	33.0	1.2325324805102338	2.6449843784144065	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	34.0	0.7405552298864012	2.397751860243474	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	35.0	0.7747347020350056	2.030803699109171	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	36.0	0.9684183775437549	1.8584098816202044	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	37.0	1.2563265438405475	1.8681446555950032	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	38.0	1.7329592019204052	2.239228710962628	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	39.0	1.3905494651910337	3.1205705998881257	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	40.0	0.7263137831578168	2.849985342155726	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	41.0	0.6613588919811005	2.478186173820667	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	42.0	0.59949709086042	2.097438725030969	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	43.0	0.8107688742226785	1.621387072007984	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	44.0	0.7483232917383552	1.6512469542088368	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	45.0	0.6025714349161154	1.0735616549872518	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	46.0	0.5473669090464706	0.8241306033444928	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	47.0	0.6593486825829818	0.15388207603338344	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	48.0	0.8473660803507865	0.12958299304766285	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	49.0	0.5138546493089315	-0.15142906626834218	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	50.0	0.7359979669332545	-0.8352537853675699	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	51.0	0.0	-0.667282254437481	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	52.0	0.0	-52.0	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	53.0	0.0	-53.0	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	54.0	0.0	-54.0	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	55.0	0.0	-55.0	76.10515129407852	40.65005194475306	64.33946945991597
S0210	108.5757771	14.4996815	56.0	0.0	-56.0	76.10515129407852	40.65005194475306	64.33946945991597
S0211	108.5757589	14.4996519	1.0	3.8736735101750215	1.783405651418787	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	2.0	2.9052551326312663	1.9363300218223682	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	3.0	1.9368367550875107	2.566811302837574	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	4.0	0.4842091887718779	2.2238842455294927	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	5.0	0.7747347020350044	1.2238842455294927	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	6.0	1.2912245033916738	1.3641991514658471	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	7.0	1.660145790075009	1.3502169542563625	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	8.0	1.6947321607015717	2.0357117966066838	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	9.0	0.6456122516958369	2.133622605675148	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	10.0	0.19368367550875137	1.1336226056751482	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	11.0	0.8803803432215961	0.4762754997407903	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	12.0	1.6140306292395923	0.7551670873944616	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	13.0	1.638861869689432	1.4630000189950625	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	14.0	1.106763860050006	1.745320087289473	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	15.0	0.5164898013566698	1.4668499025239043	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	16.0	0.8473660803507862	0.7004339085127249	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	17.0	1.5950420336014797	1.038530285328175	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	18.0	1.3988265453409803	1.6816501091118425	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	19.0	1.8348979785039576	1.6422887810255276	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	20.0	2.033678592841886	2.9525509994815806	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	21.0	1.2912245033916732	3.2651679068289816	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	22.0	1.0564564118659159	3.2048101692653788	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	23.0	0.9263132306940268	3.1106594667925584	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	24.0	1.291224503391673	2.8421920284568785	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	25.0	1.6269428742735086	3.385279461657664	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	26.0	1.5643681483399121	3.7186399473445775	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	27.0	1.1477551141259328	4.119421227647461	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	28.0	0.7609001537843805	3.7357072182975877	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	29.0	0.6678747431336242	3.459808914526988	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	30.0	1.0329796027133384	2.9336998050478087	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	31.0	0.8747004700395212	3.3161295470979155	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	32.0	0.48420918877187846	2.5411557585137317	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	33.0	0.7043042745772766	2.2076060426721895	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	34.0	1.0253841644580943	1.8616732094043158	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	35.0	1.1621020530525072	2.1352631554201835	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	36.0	0.8070153146197944	2.062499823388613	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	37.0	0.6805102112469633	1.6683071122535509	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	38.0	0.8155102126684269	1.363300218223685	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	39.0	0.993249617993595	1.239228710962628	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	40.0	1.016839296420942	1.284577562051055	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	41.0	1.0865181796832368	1.2124367299556624	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	42.0	1.337339664227092	1.3890000569851892	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	43.0	0.9458970199264595	1.7946746641904028	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	44.0	0.5282282059329567	1.2249888156139974	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	45.0	0.6025714349161138	0.8206399182165711	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	46.0	0.5473669090464706	0.4086465182654493	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	47.0	0.7005579752444191	-0.09321420327957952	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	48.0	0.8877168460817757	-0.19343799222472313	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	49.0	0.7510183336053619	-0.3102866282095178	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	50.0	0.5810510265262534	-0.6779261953644777	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	51.0	0.0	-1.1311881680306755	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	52.0	0.0	-52.0	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	53.0	0.0	-53.0	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	54.0	0.0	-54.0	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	55.0	0.0	-55.0	72.28855747114105	38.68816117718348	61.06440637545521
S0211	108.5757589	14.4996519	56.0	0.0	-56.0	72.28855747114105	38.68816117718348	61.06440637545521
S0212	108.5757337	14.500013	1.0	0.0	-1.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	2.0	0.9684183775437554	-2.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	3.0	1.2912245033916738	-0.21659434858121296	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	4.0	1.936836755087511	-0.06366997817763176	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	5.0	1.9368367550875112	1.2238842455294927	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	6.0	0.645612251695837	1.3641991514658471	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	7.0	0.8300728950375046	0.36419915146584714	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	8.0	0.9684183775437555	0.8019015106680474	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	9.0	1.5064285872902863	0.23151218511087102	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	10.0	1.3557857285612573	1.4762754997407903	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	11.0	1.0564564118659148	0.8089900654671052	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	12.0	1.2912245033916736	1.3487445652409935	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	13.0	0.8939246561942357	1.192639730828832	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	14.0	0.8300728950375046	0.9890981579997415	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	15.0	0.7747347020350044	0.745320087289473	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	16.0	0.7263137831578166	0.46684990252390435	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	17.0	0.7975210168007398	0.15806477354895776	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	18.0	0.9684183775437554	0.03853028532817504	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	19.0	1.0193877658355317	0.08206775893147267	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	20.0	1.2589438908068822	0.07142359321336755	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	21.0	1.106763860050006	0.5601674673691406	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	22.0	0.7923423088994359	0.26724521135029633	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	23.0	0.7578926432951134	0.12070380425632621	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	24.0	0.6456122516958371	-0.2185716895398997	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	25.0	0.8522081722385046	-0.5757145331341711	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	26.0	0.7449372134951968	-0.4896658252110768	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	27.0	0.5738775570629657	-1.0381204307073766	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	28.0	0.6917274125312537	-1.302510869518013	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	29.0	0.8014496917603493	-1.5866335344607094	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	30.0	0.581051026526253	-1.6147205383423362	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	31.0	0.6872646550310522	-2.3430848806591804	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	32.0	1.0894706747367253	-2.1512997378402616	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	33.0	0.8803803432215961	-2.005306413461586	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	34.0	0.6835894429720626	-2.2642927817024123	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	35.0	0.6640583160300038	-2.540191085473012	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	36.0	0.8608163355944486	-2.831893679474163	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	37.0	0.7852040899003424	-2.6838704529020845	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	38.0	0.40775510633421347	-3.1240271505588453	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	39.0	0.44696232809711767	-3.7923939573278105	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	40.0	0.6778928642806289	-4.138326790595684	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	41.0	0.5196391294137224	-4.284357808409403	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	42.0	0.27669096501250023	-4.969196300890829	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	43.0	0.1801708609383734	-5.656694526823053	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	44.0	0.17607606864431946	-6.553106795311336	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	45.0	0.21520408389861184	-7.244048790364083	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	46.0	0.5052617621967428	-8.039407989533302	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	47.0	0.6593486825829834	-8.032320880136979	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	48.0	0.36315689157890807	-8.440372877001117	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	49.0	0.3162182457285722	-9.147695936473646	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	50.0	0.5423142914245024	-9.664620067817523	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	51.0	0.0	-9.809357889726222	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	52.0	0.0	-52.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	53.0	0.0	-53.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	54.0	0.0	-54.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	55.0	0.0	-55.0	107.23142562229387	35.97163130411841	101.01792109477462
S0212	108.5757337	14.500013	56.0	0.0	-56.0	107.23142562229387	35.97163130411841	101.01792109477462
S0213	108.5757252	14.499975	1.0	3.8736735101750215	-1.0	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	2.0	0.9684183775437554	0.783405651418787	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	3.0	0.0	-0.21659434858121296	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	4.0	0.9684183775437555	-1.216594348581213	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	5.0	2.324204106105013	-0.1789999936683122	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	6.0	1.291224503391674	1.3641991514658471	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	7.0	0.553381930025003	0.36419915146584714	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	8.0	0.9684183775437555	0.35021695425636246	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	9.0	0.860816335594449	0.23151218511087102	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	10.0	1.1621020530525066	0.03571179660668378	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	11.0	1.4086085491545537	0.4762754997407903	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	12.0	1.1298214404677145	0.7551670873944616	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	13.0	1.191899541592314	0.6358471863100998	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	14.0	0.9684183775437556	0.9890981579997415	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	15.0	1.0329796027133396	0.49734679326920705	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	16.0	1.6947321607015713	0.9307956030705071	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	17.0	1.0253841644580934	1.6716527365884737	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	18.0	1.1836224614423685	0.8779756048179586	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	19.0	1.2232653190026386	1.8291006320388803	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	20.0	0.5810510265262533	1.197785902784812	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	21.0	0.830072895037505	0.9165580158405042	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	22.0	0.7043042745772762	0.7831571640862123	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	23.0	0.8421029369945697	0.2876424617113855	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	24.0	1.2912245033916743	0.4242854668658289	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	25.0	1.0846285828490054	0.8122421294645328	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	26.0	0.7449372134951961	0.5519976433385096	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	27.0	0.6456122516958379	0.2716943726201997	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	28.0	0.9684183775437556	-0.16594348581212515	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	29.0	0.9350246403870731	0.19260475254828435	102.96466931747331	35.05536857580806	96.81345083029981
S0213	108.5757252	14.499975	30.0	0.5164898013566692	-0.2813600526554225	102.96466931747331	35.05536857580806	96.81345083029981
